FIPS_Code,Alt FIPS Code,County_State,State,State Abbreviation,County,"County, State Abbreviation",County_Level_Index,Requiring all 4 Subindices,Excluding Collective Efficacy,Family_Unity,Community_Health,Institutional_Health,Collective_Efficacy
05143,5143,"Washington County, Arkansas",Arkansas,AR,Washington,"Washington County, AR",-0.40,-0.40,-0.13,0.83,-1.04,-0.12,-0.97
05145,5145,"White County, Arkansas",Arkansas,AR,White,"White County, AR",-0.30,-0.30,-0.55,0.39,-0.86,-0.73,0.19
05147,5147,"Woodruff County, Arkansas",Arkansas,AR,Woodruff,"Woodruff County, AR",-0.63,-0.63,-1.06,-1.20,-0.30,-0.85,0.56
05149,5149,"Yell County, Arkansas",Arkansas,AR,Yell,"Yell County, AR",-0.83,-0.83,-1.00,-0.38,-0.55,-1.24,-0.22
06001,6001,"Alameda County, California",California,CA,Alameda,"Alameda County, CA",-0.99,-0.99,-0.17,0.62,-0.80,-0.24,-2.45
06003,6003,"Alpine County, California",California,CA,Alpine,"Alpine County, CA",-0.90,-0.90,-0.48,-0.44,0.72,-1.30,-1.47
06005,6005,"Amador County, California",California,CA,Amador,"Amador County, CA",-0.17,-0.17,-0.19,0.58,-0.61,-0.41,-0.17
06007,6007,"Butte County, California",California,CA,Butte,"Butte County, CA",-0.57,-0.57,-0.65,0.03,-0.82,-0.65,-0.27
06009,6009,"Calaveras County, California",California,CA,Calaveras,"Calaveras County, CA",-0.08,-0.08,-0.14,0.53,-0.31,-0.53,-0.05
06011,6011,"Colusa County, California",California,CA,Colusa,"Colusa County, CA",-0.07,-0.07,-0.29,0.85,-0.63,-0.83,0.24
06013,6013,"Contra Costa County, California",California,CA,Contra Costa,"Contra Costa County, CA",-0.26,-0.26,-0.10,0.78,-1.00,-0.05,-0.62
06015,6015,"Del Norte County, California",California,CA,Del Norte,"Del Norte County, CA",-1.48,-1.48,-1.11,-0.65,-0.66,-1.12,-1.74
06017,6017,"El Dorado County, California",California,CA,El Dorado,"El Dorado County, CA",0.02,0.02,-0.08,0.77,-0.89,-0.10,0.09
06019,6019,"Fresno County, California",California,CA,Fresno,"Fresno County, CA",-1.47,-1.47,-1.28,-0.66,-1.15,-1.01,-1.35
06021,6021,"Glenn County, California",California,CA,Glenn,"Glenn County, CA",-0.41,-0.41,-0.17,0.63,-0.57,-0.44,-0.90
06023,6023,"Humboldt County, California",California,CA,Humboldt,"Humboldt County, CA",-0.77,-0.77,-0.78,-0.68,-0.33,-0.73,-0.45
06025,6025,"Imperial County, California",California,CA,Imperial,"Imperial County, CA",-1.22,-1.22,-1.47,-0.46,-1.28,-1.46,-0.34
06027,6027,"Inyo County, California",California,CA,Inyo,"Inyo County, CA",-0.56,-0.56,-0.14,-0.53,0.31,-0.15,-1.18
06029,6029,"Kern County, California",California,CA,Kern,"Kern County, CA",-1.47,-1.47,-1.19,-0.24,-1.22,-1.14,-1.60
06031,6031,"Kings County, California",California,CA,Kings,"Kings County, CA",-1.61,-1.61,-1.58,-0.33,-1.26,-1.82,-1.20
06033,6033,"Lake County, California",California,CA,Lake,"Lake County, CA",-1.60,-1.60,-1.36,-0.95,-0.76,-1.28,-1.52
06035,6035,"Lassen County, California",California,CA,Lassen,"Lassen County, CA",-1.02,-1.02,-1.00,0.03,-0.59,-1.57,-0.80
06037,6037,"Los Angeles County, California",California,CA,Los Angeles,"Los Angeles County, CA",-1.05,-1.05,-0.94,-0.35,-1.08,-0.67,-0.92
06039,6039,"Madera County, California",California,CA,Madera,"Madera County, CA",-1.64,-1.64,-1.24,-0.50,-1.15,-1.07,-1.92
06041,6041,"Marin County, California",California,CA,Marin,"Marin County, CA",0.77,0.77,0.81,0.95,-0.03,0.77,0.31
06043,6043,"Mariposa County, California",California,CA,Mariposa,"Mariposa County, CA",-0.47,-0.47,-0.22,0.11,-0.04,-0.55,-0.90
06045,6045,"Mendocino County, California",California,CA,Mendocino,"Mendocino County, CA",-0.88,-0.88,-0.47,-0.69,-0.09,-0.30,-1.36
06047,6047,"Merced County, California",California,CA,Merced,"Merced County, CA",-1.70,-1.70,-1.33,-0.59,-1.21,-1.12,-1.91
06049,6049,"Modoc County, California",California,CA,Modoc,"Modoc County, CA",-0.90,-0.90,-0.18,0.52,0.05,-0.94,-2.20
06051,6051,"Mono County, California",California,CA,Mono,"Mono County, CA",,,,,-0.18,-2.00,-0.04
06053,6053,"Monterey County, California",California,CA,Monterey,"Monterey County, CA",-0.86,-0.86,-0.71,-0.01,-0.95,-0.63,-0.93
06055,6055,"Napa County, California",California,CA,Napa,"Napa County, CA",-0.06,-0.06,0.10,0.82,-0.60,-0.03,-0.49
06057,6057,"Nevada County, California",California,CA,Nevada,"Nevada County, CA",0.00,0.00,0.17,0.51,-0.31,0.11,-0.45
06059,6059,"Orange County, California",California,CA,Orange,"Orange County, CA",-0.08,-0.08,-0.28,0.76,-1.08,-0.31,0.21
06061,6061,"Placer County, California",California,CA,Placer,"Placer County, CA",0.32,0.32,0.17,1.15,-0.89,0.07,0.36
06063,6063,"Plumas County, California",California,CA,Plumas,"Plumas County, CA",-0.44,-0.44,0.04,0.17,0.45,-0.54,-1.33
06065,6065,"Riverside County, California",California,CA,Riverside,"Riverside County, CA",-0.79,-0.79,-1.01,0.17,-1.30,-1.07,-0.19
06067,6067,"Sacramento County, California",California,CA,Sacramento,"Sacramento County, CA",-1.11,-1.11,-0.77,-0.26,-0.90,-0.57,-1.43
06069,6069,"San Benito County, California",California,CA,San Benito,"San Benito County, CA",-0.61,-0.61,-0.51,0.28,-1.08,-0.35,-0.70
06071,6071,"San Bernardino County, California",California,CA,San Bernardino,"San Bernardino County, CA",-1.22,-1.22,-1.22,-0.28,-1.27,-1.12,-0.85
06073,6073,"San Diego County, California",California,CA,San Diego,"San Diego County, CA",-0.52,-0.52,-0.48,0.43,-1.04,-0.47,-0.53
06075,6075,"San Francisco County, California",California,CA,San Francisco,"San Francisco County, CA",-1.05,-1.05,-0.06,0.51,-0.38,-0.29,-2.83
06077,6077,"San Joaquin County, California",California,CA,San Joaquin,"San Joaquin County, CA",-1.67,-1.67,-0.91,0.10,-1.14,-0.95,-2.76
06079,6079,"San Luis Obispo County, California",California,CA,San Luis Obispo,"San Luis Obispo County, CA",-0.12,-0.12,0.11,0.85,-0.59,-0.05,-0.69
06081,6081,"San Mateo County, California",California,CA,San Mateo,"San Mateo County, CA",0.14,0.14,0.06,1.11,-0.93,-0.08,0.09
06083,6083,"Santa Barbara County, California",California,CA,Santa Barbara,"Santa Barbara County, CA",-0.31,-0.31,-0.22,0.27,-0.64,-0.16,-0.45
06085,6085,"Santa Clara County, California",California,CA,Santa Clara,"Santa Clara County, CA",0.08,0.08,0.04,1.20,-0.93,-0.20,-0.04
06087,6087,"Santa Cruz County, California",California,CA,Santa Cruz,"Santa Cruz County, CA",-0.38,-0.38,-0.15,0.18,-0.74,0.14,-0.77
06089,6089,"Shasta County, California",California,CA,Shasta,"Shasta County, CA",-1.18,-1.18,-0.45,0.00,-0.72,-0.32,-2.30
06091,6091,"Sierra County, California",California,CA,Sierra,"Sierra County, CA",0.08,0.08,0.47,-0.35,1.57,-0.24,-0.70
06093,6093,"Siskiyou County, California",California,CA,Siskiyou,"Siskiyou County, CA",-0.18,-0.18,-0.17,-0.42,0.29,-0.29,-0.12
06095,6095,"Solano County, California",California,CA,Solano,"Solano County, CA",-1.11,-1.11,-0.92,-0.32,-1.07,-0.65,-1.15
06097,6097,"Sonoma County, California",California,CA,Sonoma,"Sonoma County, CA",-0.28,-0.28,-0.11,0.31,-0.66,0.04,-0.61
06099,6099,"Stanislaus County, California",California,CA,Stanislaus,"Stanislaus County, CA",-1.19,-1.19,-0.89,-0.01,-1.14,-0.82,-1.49
06101,6101,"Sutter County, California",California,CA,Sutter,"Sutter County, CA",-0.49,-0.49,-0.55,0.38,-1.03,-0.58,-0.31
06103,6103,"Tehama County, California",California,CA,Tehama,"Tehama County, CA",-1.21,-1.21,-0.88,-0.29,-0.89,-0.77,-1.51
06105,6105,"Trinity County, California",California,CA,Trinity,"Trinity County, CA",-0.38,-0.38,-0.62,-0.22,0.26,-1.35,0.19
06107,6107,"Tulare County, California",California,CA,Tulare,"Tulare County, CA",-1.29,-1.29,-1.23,-0.25,-1.16,-1.27,-1.03
06109,6109,"Tuolumne County, California",California,CA,Tuolumne,"Tuolumne County, CA",-0.12,-0.12,-0.28,0.46,-0.42,-0.64,0.13
06111,6111,"Ventura County, California",California,CA,Ventura,"Ventura County, CA",-0.03,-0.03,-0.18,0.50,-1.04,0.08,0.21
06113,6113,"Yolo County, California",California,CA,Yolo,"Yolo County, CA",-0.34,-0.34,-0.32,0.52,-0.83,-0.41,-0.37
06115,6115,"Yuba County, California",California,CA,Yuba,"Yuba County, CA",-1.15,-1.15,-1.25,0.33,-1.05,-1.92,-0.73
08001,8001,"Adams County, Colorado",Colorado,CO,Adams,"Adams County, CO",0.00,0.00,0.20,0.36,-0.75,0.71,-0.45
08003,8003,"Alamosa County, Colorado",Colorado,CO,Alamosa,"Alamosa County, CO",0.54,0.54,0.94,1.19,0.49,0.34,-0.62
08005,8005,"Arapahoe County, Colorado",Colorado,CO,Arapahoe,"Arapahoe County, CO",0.33,0.33,0.57,0.33,-0.52,1.27,-0.27
08007,8007,"Archuleta County, Colorado",Colorado,CO,Archuleta,"Archuleta County, CO",0.71,0.71,0.78,0.44,0.88,0.31,0.27
08009,8009,"Baca County, Colorado",Colorado,CO,Baca,"Baca County, CO",1.52,1.52,1.78,0.91,1.95,0.97,0.40
08011,8011,"Bent County, Colorado",Colorado,CO,Bent,"Bent County, CO",0.47,0.47,0.37,1.19,0.14,-0.49,0.32
08013,8013,"Boulder County, Colorado",Colorado,CO,Boulder,"Boulder County, CO",1.09,1.09,1.34,0.83,0.11,1.81,0.18
08014,8014,"Broomfield County, Colorado",Colorado,CO,Broomfield,"Broomfield County, CO",1.56,1.56,1.50,1.71,-0.49,1.90,1.00
08015,8015,"Chaffee County, Colorado",Colorado,CO,Chaffee,"Chaffee County, CO",1.34,1.34,1.31,0.92,1.03,0.84,0.85
08017,8017,"Cheyenne County, Colorado",Colorado,CO,Cheyenne,"Cheyenne County, CO",2.29,2.29,2.55,1.62,2.67,1.23,0.82
08019,8019,"Clear Creek County, Colorado",Colorado,CO,Clear Creek,"Clear Creek County, CO",0.31,0.31,0.79,0.67,0.02,0.93,-0.84
08021,8021,"Conejos County, Colorado",Colorado,CO,Conejos,"Conejos County, CO",1.12,1.12,0.91,1.02,0.48,0.44,1.04
08023,8023,"Costilla County, Colorado",Colorado,CO,Costilla,"Costilla County, CO",0.61,0.61,0.54,0.40,0.86,-0.10,0.46
08025,8025,"Crowley County, Colorado",Colorado,CO,Crowley,"Crowley County, CO",-0.85,-0.85,-1.39,-1.81,0.17,-1.42,0.70
08027,8027,"Custer County, Colorado",Colorado,CO,Custer,"Custer County, CO",2.00,2.00,2.22,1.88,2.27,0.69,0.66
08029,8029,"Delta County, Colorado",Colorado,CO,Delta,"Delta County, CO",1.10,1.10,1.07,0.42,0.89,0.91,0.78
08031,8031,"Denver County, Colorado",Colorado,CO,Denver,"Denver County, CO",-0.40,-0.40,0.44,-0.37,0.04,1.13,-1.92
08033,8033,"Dolores County, Colorado",Colorado,CO,Dolores,"Dolores County, CO",,,,,0.96,1.11,0.93
08035,8035,"Douglas County, Colorado",Colorado,CO,Douglas,"Douglas County, CO",1.68,1.68,1.71,2.05,-0.58,2.11,0.84
08037,8037,"Eagle County, Colorado",Colorado,CO,Eagle,"Eagle County, CO",0.71,0.71,0.64,1.11,0.10,0.17,0.45
08039,8039,"Elbert County, Colorado",Colorado,CO,Elbert,"Elbert County, CO",1.72,1.72,1.63,1.74,-0.32,1.98,1.16
08041,8041,"El Paso County, Colorado",Colorado,CO,El Paso,"El Paso County, CO",0.19,0.19,0.55,0.72,-0.47,0.84,-0.70
08043,8043,"Fremont County, Colorado",Colorado,CO,Fremont,"Fremont County, CO",-0.01,-0.01,-0.02,-0.27,0.02,0.12,0.04
08045,8045,"Garfield County, Colorado",Colorado,CO,Garfield,"Garfield County, CO",0.97,0.97,1.06,1.08,0.26,0.89,0.34
08047,8047,"Gilpin County, Colorado",Colorado,CO,Gilpin,"Gilpin County, CO",0.83,0.83,1.15,1.90,-0.24,0.80,-0.34
08049,8049,"Grand County, Colorado",Colorado,CO,Grand,"Grand County, CO",0.90,0.90,0.77,0.74,0.80,0.11,0.75
08051,8051,"Gunnison County, Colorado",Colorado,CO,Gunnison,"Gunnison County, CO",0.65,0.65,0.73,0.40,1.05,0.11,0.21
08053,8053,"Hinsdale County, Colorado",Colorado,CO,Hinsdale,"Hinsdale County, CO",,,,,5.35,0.39,1.06
08055,8055,"Huerfano County, Colorado",Colorado,CO,Huerfano,"Huerfano County, CO",,,,,1.38,0.07,-0.90
08057,8057,"Jackson County, Colorado",Colorado,CO,Jackson,"Jackson County, CO",,,,,3.86,0.86,0.76
08059,8059,"Jefferson County, Colorado",Colorado,CO,Jefferson,"Jefferson County, CO",0.84,0.84,1.04,0.69,-0.32,1.73,0.11
08061,8061,"Kiowa County, Colorado",Colorado,CO,Kiowa,"Kiowa County, CO",1.85,1.85,1.97,0.93,2.12,1.17,0.91
08063,8063,"Kit Carson County, Colorado",Colorado,CO,Kit Carson,"Kit Carson County, CO",0.82,0.82,1.05,0.90,0.84,0.51,-0.04
08065,8065,"Lake County, Colorado",Colorado,CO,Lake,"Lake County, CO",0.19,0.19,0.21,0.18,0.63,-0.37,0.04
08067,8067,"La Plata County, Colorado",Colorado,CO,La Plata,"La Plata County, CO",0.78,0.78,0.82,0.63,0.34,0.73,0.36
08069,8069,"Larimer County, Colorado",Colorado,CO,Larimer,"Larimer County, CO",1.24,1.24,1.50,1.01,0.63,1.51,0.20
08071,8071,"Las Animas County, Colorado",Colorado,CO,Las Animas,"Las Animas County, CO",0.57,0.57,0.42,0.28,0.61,-0.02,0.65
08073,8073,"Lincoln County, Colorado",Colorado,CO,Lincoln,"Lincoln County, CO",0.97,0.97,0.95,0.71,1.56,-0.20,0.58
08075,8075,"Logan County, Colorado",Colorado,CO,Logan,"Logan County, CO",-0.09,-0.09,-0.14,-0.67,0.19,0.07,0.12
08077,8077,"Mesa County, Colorado",Colorado,CO,Mesa,"Mesa County, CO",0.01,0.01,0.25,-0.38,-0.32,1.08,-0.41
08079,8079,"Mineral County, Colorado",Colorado,CO,Mineral,"Mineral County, CO",2.50,2.50,2.94,0.10,5.54,0.77,0.79
08081,8081,"Moffat County, Colorado",Colorado,CO,Moffat,"Moffat County, CO",0.85,0.85,0.81,0.71,0.25,0.72,0.57
08083,8083,"Montezuma County, Colorado",Colorado,CO,Montezuma,"Montezuma County, CO",0.42,0.42,0.43,0.17,0.24,0.44,0.24
08085,8085,"Montrose County, Colorado",Colorado,CO,Montrose,"Montrose County, CO",0.55,0.55,0.55,0.00,0.10,0.97,0.38
08087,8087,"Morgan County, Colorado",Colorado,CO,Morgan,"Morgan County, CO",0.44,0.44,0.38,0.09,0.20,0.44,0.40
08089,8089,"Otero County, Colorado",Colorado,CO,Otero,"Otero County, CO",0.58,0.58,0.56,-0.39,0.81,0.68,0.49
08091,8091,"Ouray County, Colorado",Colorado,CO,Ouray,"Ouray County, CO",,,,,1.86,1.00,1.06
08093,8093,"Park County, Colorado",Colorado,CO,Park,"Park County, CO",1.18,1.18,1.19,1.07,0.20,1.21,0.67
08095,8095,"Phillips County, Colorado",Colorado,CO,Phillips,"Phillips County, CO",1.48,1.48,1.68,0.20,2.00,1.35,0.60
08097,8097,"Pitkin County, Colorado",Colorado,CO,Pitkin,"Pitkin County, CO",0.81,0.81,0.75,-0.61,1.69,0.47,0.75
08099,8099,"Prowers County, Colorado",Colorado,CO,Prowers,"Prowers County, CO",0.78,0.78,0.69,0.20,0.92,0.32,0.70
08101,8101,"Pueblo County, Colorado",Colorado,CO,Pueblo,"Pueblo County, CO",-0.60,-0.60,0.07,-0.39,-0.38,0.78,-1.70
08103,8103,"Rio Blanco County, Colorado",Colorado,CO,Rio Blanco,"Rio Blanco County, CO",1.13,1.13,1.07,0.90,0.92,0.48,0.74
08105,8105,"Rio Grande County, Colorado",Colorado,CO,Rio Grande,"Rio Grande County, CO",,,,,1.30,0.37,0.48
08107,8107,"Routt County, Colorado",Colorado,CO,Routt,"Routt County, CO",1.23,1.23,1.32,1.92,0.49,0.45,0.38
08109,8109,"Saguache County, Colorado",Colorado,CO,Saguache,"Saguache County, CO",0.99,0.99,1.13,1.33,1.19,-0.05,0.18
08111,8111,"San Juan County, Colorado",Colorado,CO,San Juan,"San Juan County, CO",,,,,6.88,1.09,0.03
08113,8113,"San Miguel County, Colorado",Colorado,CO,San Miguel,"San Miguel County, CO",1.21,1.21,1.15,0.88,1.67,-0.04,0.80
08115,8115,"Sedgwick County, Colorado",Colorado,CO,Sedgwick,"Sedgwick County, CO",1.11,1.11,1.42,-0.75,2.66,1.06,0.26
08117,8117,"Summit County, Colorado",Colorado,CO,Summit,"Summit County, CO",0.56,0.56,0.45,1.00,0.26,-0.28,0.43
08119,8119,"Teller County, Colorado",Colorado,CO,Teller,"Teller County, CO",0.53,0.53,0.60,0.03,0.32,0.85,0.21
08121,8121,"Washington County, Colorado",Colorado,CO,Washington,"Washington County, CO",1.25,1.25,1.49,0.63,1.62,0.92,0.30
08123,8123,"Weld County, Colorado",Colorado,CO,Weld,"Weld County, CO",0.43,0.43,0.65,0.80,-0.50,0.99,-0.26
08125,8125,"Yuma County, Colorado",Colorado,CO,Yuma,"Yuma County, CO",1.75,1.75,1.72,1.31,1.47,0.92,1.08
09001,9001,"Fairfield County, Connecticut",Connecticut,CT,Fairfield,"Fairfield County, CT",0.52,0.52,0.69,0.72,-0.13,0.82,-0.10
09003,9003,"Hartford County, Connecticut",Connecticut,CT,Hartford,"Hartford County, CT",-0.04,-0.04,0.09,-0.32,-0.27,0.65,-0.25
09005,9005,"Litchfield County, Connecticut",Connecticut,CT,Litchfield,"Litchfield County, CT",1.00,1.00,0.94,0.99,0.06,0.90,0.70
09007,9007,"Middlesex County, Connecticut",Connecticut,CT,Middlesex,"Middlesex County, CT",0.93,0.93,0.87,0.72,-0.09,1.15,0.68
09009,9009,"New Haven County, Connecticut",Connecticut,CT,New Haven,"New Haven County, CT",-0.35,-0.35,-0.11,-0.34,-0.34,0.34,-0.70
09011,9011,"New London County, Connecticut",Connecticut,CT,New London,"New London County, CT",-0.20,-0.20,0.01,-0.22,-0.21,0.36,-0.54
09013,9013,"Tolland County, Connecticut",Connecticut,CT,Tolland,"Tolland County, CT",0.60,,0.60,0.79,-0.47,0.89,
09015,9015,"Windham County, Connecticut",Connecticut,CT,Windham,"Windham County, CT",-0.27,,-0.27,-0.55,-0.35,0.21,
10001,10001,"Kent County, Delaware",Delaware,DE,Kent,"Kent County, DE",-0.67,-0.67,-0.31,-0.19,-0.66,0.08,-1.18
10003,10003,"New Castle County, Delaware",Delaware,DE,New Castle,"New Castle County, DE",-0.52,-0.52,0.11,-0.37,-0.09,0.57,-1.57
10005,10005,"Sussex County, Delaware",Delaware,DE,Sussex,"Sussex County, DE",-0.85,-0.85,-0.59,-0.72,-0.51,-0.13,-1.03
11001,11001,"District of Columbia, District of Columbia",District of Columbia,DC,District of Columbia,"District of Columbia, DC",-1.36,-1.36,0.89,-1.93,3.51,0.26,-5.26
12001,12001,"Alachua County, Florida",Florida,FL,Alachua,"Alachua County, FL",-0.85,-0.85,-0.29,-0.05,-0.87,0.20,-1.72
12003,12003,"Baker County, Florida",Florida,FL,Baker,"Baker County, FL",-0.73,-0.73,-0.74,0.62,-1.48,-0.77,-0.59
12005,12005,"Bay County, Florida",Florida,FL,Bay,"Bay County, FL",-1.00,-1.00,-0.66,-0.35,-1.28,0.08,-1.36
12007,12007,"Bradford County, Florida",Florida,FL,Bradford,"Bradford County, FL",-1.00,-1.00,-0.81,0.02,-1.25,-0.58,-1.11
12009,12009,"Brevard County, Florida",Florida,FL,Brevard,"Brevard County, FL",-0.89,-0.89,-0.47,-0.47,-1.37,0.67,-1.41
12011,12011,"Broward County, Florida",Florida,FL,Broward,"Broward County, FL",-0.96,-0.96,-0.75,-0.59,-1.45,0.26,-1.01
12013,12013,"Calhoun County, Florida",Florida,FL,Calhoun,"Calhoun County, FL",-0.22,-0.22,-0.65,0.61,-1.12,-0.90,0.60
12015,12015,"Charlotte County, Florida",Florida,FL,Charlotte,"Charlotte County, FL",-0.45,-0.45,-0.65,-0.38,-1.46,0.30,0.13
12017,12017,"Citrus County, Florida",Florida,FL,Citrus,"Citrus County, FL",-0.75,-0.75,-0.66,-0.84,-1.32,0.55,-0.57
12019,12019,"Clay County, Florida",Florida,FL,Clay,"Clay County, FL",-0.44,-0.44,-0.35,0.01,-1.55,0.64,-0.48
12021,12021,"Collier County, Florida",Florida,FL,Collier,"Collier County, FL",-0.36,-0.36,-0.46,-0.23,-1.21,0.32,-0.01
12023,12023,"Columbia County, Florida",Florida,FL,Columbia,"Columbia County, FL",-1.79,-1.79,-1.34,-0.92,-1.20,-0.85,-2.05
12027,12027,"DeSoto County, Florida",Florida,FL,DeSoto,"DeSoto County, FL",-1.57,-1.57,-1.53,-0.90,-1.24,-1.22,-1.10
12029,12029,"Dixie County, Florida",Florida,FL,Dixie,"Dixie County, FL",-1.52,-1.52,-1.59,-1.02,-1.19,-1.28,-0.82
12031,12031,"Duval County, Florida",Florida,FL,Duval,"Duval County, FL",-1.41,-1.41,-0.81,-0.91,-1.16,0.17,-2.06
12033,12033,"Escambia County, Florida",Florida,FL,Escambia,"Escambia County, FL",-1.61,-1.61,-0.86,-0.88,-1.20,0.08,-2.53
12035,12035,"Flagler County, Florida",Florida,FL,Flagler,"Flagler County, FL",-0.30,-0.30,-0.35,-0.03,-1.44,0.58,-0.10
12037,12037,"Franklin County, Florida",Florida,FL,Franklin,"Franklin County, FL",-0.24,-0.24,0.14,0.88,-0.39,-0.21,-1.09
12039,12039,"Gadsden County, Florida",Florida,FL,Gadsden,"Gadsden County, FL",-1.45,-1.45,-1.24,-2.27,-0.85,0.24,-1.12
12041,12041,"Gilchrist County, Florida",Florida,FL,Gilchrist,"Gilchrist County, FL",-0.16,-0.16,-0.28,0.69,-1.18,-0.16,0.01
12043,12043,"Glades County, Florida",Florida,FL,Glades,"Glades County, FL",-1.73,-1.73,-2.15,-1.16,-1.57,-1.95,-0.25
12045,12045,"Gulf County, Florida",Florida,FL,Gulf,"Gulf County, FL",-0.68,-0.68,-0.35,0.21,-0.63,-0.38,-1.19
12047,12047,"Hamilton County, Florida",Florida,FL,Hamilton,"Hamilton County, FL",-1.74,-1.74,-1.86,-1.59,-1.01,-1.50,-0.78
12049,12049,"Hardee County, Florida",Florida,FL,Hardee,"Hardee County, FL",-1.06,-1.06,-1.36,-0.75,-1.06,-1.17,-0.08
12051,12051,"Hendry County, Florida",Florida,FL,Hendry,"Hendry County, FL",-1.86,-1.86,-1.36,-0.67,-1.29,-1.04,-2.25
12053,12053,"Hernando County, Florida",Florida,FL,Hernando,"Hernando County, FL",-0.80,-0.80,-0.91,-0.93,-1.56,0.35,-0.21
12055,12055,"Highlands County, Florida",Florida,FL,Highlands,"Highlands County, FL",-0.44,-0.44,-0.41,0.22,-1.16,-0.01,-0.43
12057,12057,"Hillsborough County, Florida",Florida,FL,Hillsborough,"Hillsborough County, FL",-0.75,-0.75,-0.73,-0.52,-1.37,0.17,-0.48
12059,12059,"Holmes County, Florida",Florida,FL,Holmes,"Holmes County, FL",-0.22,-0.22,-0.22,0.51,-0.76,-0.26,-0.26
12061,12061,"Indian River County, Florida",Florida,FL,Indian River,"Indian River County, FL",-0.13,-0.13,-0.05,0.17,-1.01,0.61,-0.26
12063,12063,"Jackson County, Florida",Florida,FL,Jackson,"Jackson County, FL",,,,,-0.81,-0.42,-0.84
12065,12065,"Jefferson County, Florida",Florida,FL,Jefferson,"Jefferson County, FL",-1.84,-1.84,-1.02,-1.86,-0.47,-0.04,-2.68
12067,12067,"Lafayette County, Florida",Florida,FL,Lafayette,"Lafayette County, FL",-0.87,-0.87,-1.09,0.15,-1.10,-1.39,-0.23
12069,12069,"Lake County, Florida",Florida,FL,Lake,"Lake County, FL",-0.51,-0.51,-0.48,-0.37,-1.35,0.53,-0.37
12071,12071,"Lee County, Florida",Florida,FL,Lee,"Lee County, FL",-0.98,-0.98,-1.03,-0.81,-1.46,-0.08,-0.49
12073,12073,"Leon County, Florida",Florida,FL,Leon,"Leon County, FL",-1.02,-1.02,-0.23,-0.40,-0.70,0.47,-2.26
12075,12075,"Levy County, Florida",Florida,FL,Levy,"Levy County, FL",-0.65,-0.65,-0.76,-0.68,-0.99,-0.08,-0.15
12077,12077,"Liberty County, Florida",Florida,FL,Liberty,"Liberty County, FL",-0.76,-0.76,-1.32,-0.46,-1.00,-1.40,0.61
12079,12079,"Madison County, Florida",Florida,FL,Madison,"Madison County, FL",-1.55,-1.55,-0.66,0.02,-0.81,-0.67,-2.91
12081,12081,"Manatee County, Florida",Florida,FL,Manatee,"Manatee County, FL",-1.17,-1.17,-0.68,-0.45,-1.39,0.23,-1.73
12083,12083,"Marion County, Florida",Florida,FL,Marion,"Marion County, FL",-1.11,-1.11,-0.92,-1.02,-1.42,0.29,-1.01
12085,12085,"Martin County, Florida",Florida,FL,Martin,"Martin County, FL",-0.10,-0.10,-0.16,-0.06,-1.12,0.70,0.07
12086,12086,"Miami-Dade County, Florida",Florida,FL,Miami-Dade,"Miami-Dade County, FL",-1.56,-1.56,-1.02,-0.77,-1.55,-0.02,-2.09
12087,12087,"Monroe County, Florida",Florida,FL,Monroe,"Monroe County, FL",-0.47,-0.47,0.11,-0.67,-0.47,1.19,-1.39
12089,12089,"Nassau County, Florida",Florida,FL,Nassau,"Nassau County, FL",0.14,0.14,-0.11,0.12,-1.07,0.59,0.59
12091,12091,"Okaloosa County, Florida",Florida,FL,Okaloosa,"Okaloosa County, FL",-0.48,-0.48,-0.20,0.45,-1.24,0.26,-0.98
12093,12093,"Okeechobee County, Florida",Florida,FL,Okeechobee,"Okeechobee County, FL",-1.28,-1.28,-1.26,-0.58,-1.23,-0.97,-0.90
12095,12095,"Orange County, Florida",Florida,FL,Orange,"Orange County, FL",-1.55,-1.55,-0.93,-0.71,-1.36,-0.06,-2.25
12097,12097,"Osceola County, Florida",Florida,FL,Osceola,"Osceola County, FL",-1.17,-1.17,-0.97,-0.49,-1.66,-0.07,-1.15
12099,12099,"Palm Beach County, Florida",Florida,FL,Palm Beach,"Palm Beach County, FL",-0.89,-0.89,-0.61,-0.50,-1.29,0.33,-1.12
12101,12101,"Pasco County, Florida",Florida,FL,Pasco,"Pasco County, FL",-0.52,-0.52,-0.58,0.04,-1.60,0.20,-0.26
12103,12103,"Pinellas County, Florida",Florida,FL,Pinellas,"Pinellas County, FL",-1.19,-1.19,-0.79,-0.94,-1.30,0.36,-1.50
12105,12105,"Polk County, Florida",Florida,FL,Polk,"Polk County, FL",-0.98,-0.98,-0.98,-0.74,-1.44,-0.07,-0.57
12107,12107,"Putnam County, Florida",Florida,FL,Putnam,"Putnam County, FL",-1.76,-1.76,-1.29,-1.73,-1.05,-0.18,-1.93
